Frame,explicit-simd-thr,openacc-offload,openmp-offload,cuda-offload2,cuda-offload3,cuda-offload3b,explicit-simd,implicit-simd,openmp-loop,openmp-simd,thread-loop,vanilla
2083,351.66436300005443627,392.98258999997415231,0,349.72772000003260473,183.36490300000036768,226.24562593750141559,2213.6602299997321097,5421.8732410008669831,940.93833500005530368,3458.6966080005367985,942.79050799991637177,6538.7229190000653034
2084,350.84970999992037832,366.64728600021589955,0,348.89402299995708745,198.58379570000010972,201.89239062499808597,2210.414454000783735,5328.1469949997699587,940.03214999997908308,3454.6033050000914955,942.15344500003084249,6533.2638670006417669
2085,350.37685700012843881,369.43885699997736083,0,349.8291739999785932,181.69079104999923402,181.16955325000105859,2207.633456999246846,5306.5420519997132942,938.99744100008319947,3450.1731069995003054,941.17549900010999409,6527.5586479983758181
2086,350.43660399992404564,369.08960199980356265,0,348.05645100004767301,180.56149250000430584,203.49844337499689573,2205.8022589999382035,5317.8788919994985918,938.575202000038189,3446.7650180004056892,940.66803399982745759,6522.9149700007837964
2087,349.77055800004563935,364.05701100011356175,0,347.73545600000943523,183.97284229999968375,222.66672831250389208,2202.8081730004487326,5291.3299490010103909,938.09775299996545073,3441.4008610001474153,939.85076100011610833,6516.7066340000019409
2088,349.35645199993814458,361.57952999997178267,0,348.58987400002661161,200.64955935000057252,221.23724462500149457,2201.0737569999037078,5358.9015269990341039,938.19037100001878571,3400.8638799996333546,939.45006300009481492,6512.4554079993686173
2089,349.36477599990212184,363.99420900011136837,0,346.80832899994129548,182.82394974999647275,224.30789099999515201,2198.9532269999472192,5370.3270870009873761,936.45957099988663686,3436.9300799999109586,938.73416499991435558,6508.5239440013538115
2090,348.56452000008175673,361.09508999993522593,0,346.30886499996904604,201.10666750000518732,223.20476975000502762,2197.2938429998976062,5275.2417529991362244,965.30449900001258356,3372.1590149998519337,938.37646499991933524,6504.8187899992626626
2091,348.46989800007577287,526.6815859999951499,0,346.71207399992454157,178.26254864999668825,200.18786412499878224,2195.7510310003272025,5346.2233949994697468,935.64404300013848115,3430.2425690002564806,937.74927499998739222,6502.2243319999688538
2092,348.59617400002207432,360.51377099988712871,0,345.55321799996363552,214.99014405000025363,201.22403606249861241,2195.2704750001430511,5283.2186840005306294,935.78170499995394493,3429.8524109999561915,937.4291190001713403,6500.2068760004476644
2093,347.83654099987870723,365.73152900018612854,0,345.21174899998641195,195.37568345000408954,241.85294593750228387,2193.6418929999490501,5268.4644439996191068,935.94726299988906248,3428.4082989997841651,937.04501199999867822,6498.1843259993183892
2094,348.0984519999310578,365.23434299988366547,0,345.51785000007839699,183.58494369999789342,220.76203825000106917,2192.5796870000340277,5263.7459260004106909,935.13662600003044645,3426.2997559999348596,937.18969299993659661,6500.2348150010220706
2095,348.3785460000490275,362.83113200011030131,0,345.0023479999799747,200.12605195000219283,223.49175712499658175,2192.6402689996393747,5324.2263619995355839,935.05792099995233002,3426.0699260003093514,937.30602799996631802,6497.6556159999745432
2096,347.62811700011297944,509.77073299986841448,0,346.22844300008637219,192.99031529999979284,243.61358999999538355,2191.191474000333983,5290.8376989998942008,934.9602849999882892,3424.2460750001555425,936.15320599997176032,6496.367943000223022
2097,347.76181099982750311,357.45021000002452638,0,344.85262299995156354,176.38002290000258654,220.75009524999700261,2190.2909840000575059,5334.5637780003016815,934.06928500007779803,3422.3613419999310281,935.97790700005134568,6494.733242998336209
2098,347.58511800009728177,360.42208799995023583,0,344.45033700001204124,163.68025239999610676,220.53266625000134127,2187.222853999628569,5252.4295190014527179,934.99981300010404084,3418.1469859995559091,935.53176000000348722,6492.7799500001128763
2099,347.40001699992717477,358.76562900011776946,0,345.36033899996709806,164.48713374999783809,220.1965513125045959,2185.5733960001089144,5269.6431889999075793,935.6726889998299157,3415.5241090002164128,936.44029799997952068,6490.7333669998479309
2100,346.76900800013754633,361.42124599996350298,0,343.43606900006307114,212.39978465000035612,218.78788293750517369,2183.7313059995722142,5284.3175749985675793,934.40808100012873183,3412.988304000464268,935.49895599994670192,6490.6046680007420946
2101,347.13468899985855387,357.9774859999815817,0,342.80203799994524161,192.77438075000077333,221.6225156250004602,2183.5928780001268024,5254.7365959999297047,934.17341899998973531,3412.3282539994761464,935.69116499998017389,6489.6232049995887792
2102,346.39649300015662448,357.51350999998976476,0,343.84596200004580169,176.18430334999857223,242.70414637499726496,2183.1268810001347447,5243.772650001119473,933.95951000002241926,3411.517972000183363,935.29281600012836861,6487.8427620005822973
2103,346.55750100000659586,356.7675100000542443,0,342.60930400000688678,182.08028050000280018,241.02624524999782807,2181.7090659997120383,5256.1234650002006674,934.34886699992603099,3409.3222390001756139,935.54240000003119349,6489.8057549999066396
2104,346.21225999990201672,518.24983100004828884,0,342.18728099995132652,199.66487254999947254,198.51072999999530566,2180.9451440003613243,5290.8868790000269655,935.83494199992856011,3408.4161769997081137,935.88789799991900509,6490.3002749997540377
2105,346.56484500010265037,359.11541599989504903,0,342.93234799997662776,178.62818570000058571,199.71909868749548878,2181.8568810003853287,5331.9022919986309716,934.66404500009048206,3410.3046910004195524,936.36420100006034772,6492.4665420003293548
2106,346.98391200004152779,352.52980500013109122,0,342.09462200010420929,178.48374459999831743,218.50216800000055173,2182.0217829999819514,5299.4898810011363821,934.68280100000811217,3409.4152019997636671,938.03372200000012526,6492.3106030000781175
2107,346.46660799990058877,353.7029029998848273,0,342.07342499996684637,178.87862674999723822,220.31865687499418982,2182.345724999322556,5286.6320739994989708,934.65134400003080373,3410.9503399995446671,936.255286999994496,6493.3785569992323872
2108,346.38426800006527628,357.43946299999151961,0,342.74043200002779486,212.88928785000393873,220.69958162499858645,2182.4271920004321146,5243.0070160007744562,934.23590799989142397,3410.8484830003362731,936.73256700003548758,6496.1205340005108155
2109,346.95426999996925588,360.54609100006018707,0,342.07500899992737686,179.40067260000205351,220.19826799999719924,2183.9549489995988552,5294.1014890002406901,934.33316400000876456,3413.4599420003723935,936.6210349999164464,6496.5632900002674432
2110,346.52093499994407466,356.32095200003277569,0,342.49521200001709076,197.00529560000177298,196.96721318749865759,2183.0324259999542846,5324.6951369983435143,936.22709800001757685,3411.7381299993212451,936.79096100004244363,6500.3085819989792071
2111,347.09716099996512639,357.0932049999555602,0,343.61893300001611351,195.33726999999885265,177.68982412499667589,2185.6352820004758541,5313.4900479999487288,935.99579600004290114,3415.535219000048528,937.93018399992433842,6504.7863710005913163
2112,347.24468200010960572,377.40355000005365582,0,342.47472599997763609,177.50646884999810027,199.719457437495862,2185.897432999809098,5425.4526940003415802,935.87379699988559878,3416.1251260002245544,938.11701300001004711,6506.2217400009103585
2113,346.88651900000877504,354.97743899986744509,0,342.45150599997487006,193.97334155000294231,221.05532187499932206,2186.1179280003852909,5340.7049699999333825,937.40354800002023694,3416.063869000026898,938.20068500008346746,6508.7893489999260055
2114,347.15508699991914909,355.52223400009097531,0,343.54519600003641244,212.34494235000056506,219.62618399999911389,2187.8548589993442874,5315.8745380005711922,937.82034200012276415,3419.0423749996625702,939.02456299997538736,6512.0046649990399601
2115,348.30539800009319151,373.65219499997692765,0,342.96988199992028967,178.85377290000405992,221.69601381249748329,2187.4085940007716999,5300.0708759991539409,937.28239500001109263,3418.966361999991932,939.17336999993494828,6514.2006070000206819
2116,347.08420699985254032,355.88254399999641464,0,342.64708800003518263,179.25080294999702346,221.00038149999789994,2188.6870169992107549,5263.7925220005854499,938.89393599988579808,3419.0394480001486954,940.9129910000046948,6515.6729669997730525
2117,347.3479240001324797,355.14861399997244007,0,343.32661400003416929,177.32693055000368076,199.1279524375002552,2187.6062290002664668,5270.3910149994044332,937.84044200015159731,3419.2515830000047572,939.66378599998279242,6517.80116400004772
2118,347.94686800000818039,356.00212700001065969,0,342.25616000003356021,197.56638689999590497,200.46282068750542749,2187.9085099999429076,5266.9617280007514637,938.5020799998073926,3420.024843000646797,939.83354700003474136,6520.0553940012468956
2119,347.26699499992719211,356.44859099988934759,0,342.38017799998488044,194.74097820000224601,241.14053750000152831,2188.333185999908892,5309.7475079994183034,938.59313799998744798,3420.2695679996395484,940.2258259999598522,6525.5681130001903512
2120,347.57356000000072527,356.53787200021724857,0,343.65960000002360175,178.85487984999599576,220.54131050000336245,2189.5100880001336918,5365.2156010011822218,939.28868000011789263,3420.4185669996149954,944.26975700002913072,6525.9689569993497571
2121,347.91024500009370968,357.12266799987446575,0,342.50855400000546069,196.42346695000014734,222.48140437499586142,2189.4271070004833746,5262.7073179992294172,940.15607699998327007,3420.521198000642471,941.44077700002526399,6525.6137779997516191
2122,347.29160599999886472,371.97835000006307382,0,342.1545630000082383,196.41096699999707198,242.54648624999930462,2189.1638239994790638,5275.0940389996685553,938.55973600011566305,3420.502889000090363,941.80977799987886101,6532.2695360009674914
2123,347.74052599982496758,532.76591300004838558,0,343.14140200001475023,193.49024560000316342,220.14855737500482746,2189.858272000492434,5366.403436000837246,940.40298799995980517,3422.2623949999615434,941.1413630000424746,6529.1135299994493835
2124,348.24624099996981386,359.69078599987369671,0,342.86963600004582986,180.01411839999832409,220.41394149999860019,2189.7243749999688589,5289.1738689995690947,939.60893799999212206,3421.4936879998276709,941.64583099995979865,6532.5591529999655904
2125,347.41247400006614043,361.97256800005561672,0,342.28907399995023297,196.49026245000413837,262.31086562500394166,2189.7906289996171836,5289.150331000200822,940.97576099989055365,3420.9574259994042222,941.99954600003366068,6533.5329310000815894
2126,347.67794899994441948,360.31423300005371857,0,343.00835600004120352,213.72912329999849135,240.28153581250677462,2188.9151309997032513,5276.0991529994498705,940.16109800008962338,3420.2067050000550807,946.42096000006858958,6532.5328889994125348
2127,347.34202200002073369,363.32292299994151108,0,341.775494999978946,193.29246445000194399,221.87589199999990797,2187.9900160001852782,5333.7024760003259871,941.8932649998623674,3419.345828000587062,943.72745600003327127,6534.0761879997444339
2128,347.3676250000607979,365.64669900008084369,0,343.09505600003831205,196.36176634999742419,243.21933075000146118,2188.536646000102337,5295.2258580007764976,940.88450300000658899,3420.2161809998870012,941.72722700000122131,6535.849316000167164
2129,348.11146199990616878,367.17119599984471279,0,341.7330050000373376,197.07318000000100255,218.29009881250271974,2188.951994000490231,5341.560316999675706,940.88493300000664021,3420.3085740000460646,942.9132529999151302,6540.0515380006254418
2130,347.63761900012468686,365.87643999996544153,0,342.69448599991392257,179.25477080000291608,218.8299146875039014,2188.6042009991797386,5324.9981640001351479,940.49884500009284238,3419.8531880001610261,945.98071300015362795,6537.9089119996933732
2131,347.37555700007760606,375.67154800012758642,0,343.27460299994072557,180.39396869999677619,261.74345506250062954,2186.8085800006156205,5324.7115020003548125,941.63533799996912421,3417.8526649993727915,942.50119399998766312,6537.9950949991325615
2132,347.32275100009246671,365.25050399995961925,0,341.06726400000297872,210.30690500000446264,239.75779137499841909,2186.4219899998715846,5291.7464949987333966,940.44664500006547314,3417.5726070006930968,942.52241999993202626,6538.2317690000490984
2133,346.98160599987204478,369.57431700011511566,0,342.63038599999617873,193.15882160000228396,221.35462031249630854,2185.2059599996209727,5275.7075340014125686,942.05189199988126347,3415.2463549999083625,942.50870299993039225,6537.6087290005671093
2134,346.64741300002788194,381.65452199996252602,0,345.55104699995808915,176.74614420000125392,242.622635624996974,2183.4861470006217132,5263.5321929992642254,940.39204800014886132,3412.3080649997064029,942.29469300012169697,6535.168583000995568
2135,347.00346799991166336,360.40389300001152151,0,339.86043400000198744,176.09512289999997847,218.59845787500375991,2185.0473179993059603,5295.6109030001243809,940.56052299993098131,3413.3186330000171438,942.06838099989909097,6535.4140290000941604
2136,346.65556000004471571,359.07325199991646514,0,340.27247800008808554,176.09437395000213655,218.98692112500128815,2183.0855120006162906,5365.7761100002971943,940.19072700007200183,3411.6720089996306342,943.00208699996801442,6534.8944599991227733
2137,346.70880099997702928,361.26441700002942525,0,341.31840899999588146,181.39931254999623889,260.64578062499776934,2182.9540789995007799,5263.5854000000108499,939.84130800004095363,3411.287799000092491,943.33575900009236648,6534.9220810003316728
2138,347.06515600009879563,362.62427799988472543,0,339.91652099996372272,198.46486370000206989,238.69755912500068007,2182.9285490002803272,5354.2439399989234516,940.70098399993185012,3410.971256000266294,943.47209900001871574,6544.4676499992056051
2139,346.57396099987636262,516.97456700003385777,0,340.23329800004376011,178.15710219999800756,220.27310531250066106,2183.4201490000850754,5281.0539050005900208,940.89729999996052356,3412.3904269999911776,946.75574500001857814,6536.7420660004427191
2140,346.82358300005944329,360.29287500014106627,0,341.28675800002383767,194.50616980000177136,241.61777881249690836,2184.2361250000976725,5305.285263999394374,940.54703200004041719,3412.7568430003520916,943.00991000000067288,6560.8927459998085396
2141,346.96006100011800299,361.51225499997963198,0,339.962746000082916,176.74942014999714957,218.09660068750247319,2183.9466639994498109,5289.6011450011428678,940.89277099988066766,3413.1379860000379267,943.19503499991697026,6538.9383479996467941
2142,346.74705399993399624,362.59362600003441912,0,339.90386799996485934,192.81334835000052408,218.6195670625039611,2184.4723200001681107,5253.7969129989505745,942.38752399996883469,3413.7679979994572932,943.16772699994544382,6540.1106780009286013
2143,347.05139199991208443,360.91430699980264762,0,341.06585699998959171,177.9137819500022033,260.49022818749989483,2185.471511000287137,5292.6179830010369187,941.16451900003994524,3414.6065700006147381,943.48644199999398552,6551.2053229995217407
2144,347.96699799994712521,359.86521700010598579,0,340.14971700003115984,195.51706165000268811,238.53631337499336951,2186.037710999698902,5292.9198919991904404,941.79900000017369166,3415.376310999818088,943.58279800007949234,6566.5197700000135228
2145,346.80740400017384673,360.6741549999696872,0,340.52347900001223024,211.02463695000324151,220.09496931249827867,2185.2371710001534666,5286.5334369998890907,941.16015299982791475,3415.335912000045937,943.35369200007335166,6566.1392799993336666
2146,347.06653399985043507,362.28303500001857174,0,341.5101919999870006,211.88562610000190034,241.38236549999447789,2186.6012170003159554,5398.3571520002442412,941.26352500006760238,3416.7808789998161956,946.43244099984258355,6542.8874380013439804
2147,347.44097499992676603,383.49790200004463259,0,340.38142299993978668,211.34325049999915791,216.76144100000271919,2186.6058870000415482,5329.8359870004787808,941.6692079998938425,3416.6032639996046782,943.45339799997418595,6543.4947069988993462
2148,347.19615899985001306,363.00071100004061009,0,341.00762700006725936,176.37188205000029484,217.44727943750064014,2187.8730600001290441,5340.5710569986695191,941.81569600004877429,3419.9187439999150229,943.41445200007001404,6552.6691370014304994
2149,347.48503400010122277,362.17736899993724364,0,342.49098199995842151,193.91286750000062966,261.26688462499458865,2189.3191629997090786,5276.5907270004390739,942.67295800000283634,3420.4752690002351301,944.50749199995698291,6566.6132449987344444
2150,347.68386600012490817,388.47697899996092019,0,341.28338899995469546,180.55155419999664446,239.3830447499993852,2189.7970729996814043,5294.2294929998752195,942.79749500014986552,3422.10823999994318,945.54661500001202512,6569.0657140003168024
2151,347.92283699994186463,365.86962399996991735,0,341.29772799997226684,180.55346400000189533,220.02624156250050191,2191.2496060003832099,5308.9423940000415314,942.69911999981559347,3424.9237240001093596,944.95427300012124761,6551.8931770002382109
2152,348.63027400001556089,366.57673100012289069,0,342.76104100001703046,194.52711365000254773,241.50576187499694925,2193.4042570001111017,5343.5158259999298025,944.65474100002211344,3428.0189930004780763,945.58285699986299733,6565.7310009992215782
2153,348.45466299998406612,366.59037399999760964,0,342.19369599998117337,177.0211111999969944,218.36330024999739408,2195.7778480000342824,5412.1833740009606117,944.53502500005015463,3430.8070839997526491,945.87863100014146767,6560.4899400004796917
2154,348.99908800002776843,366.9186949998675118,0,342.28920300006393518,193.54353895000144803,219.13785906249927393,2198.9467209996291786,5402.3431339992384892,944.55481799991503067,3435.1440939999520197,952.12142299988045124,6565.7701020008971682
2155,349.68277500001931912,516.38556600005358632,0,343.78350700001192308,180.55686359999754131,262.11265518750082038,2201.00016800006415,5343.0929879996256204,947.45869100006530061,3439.1958090000116499,951.74817400015854219,6582.9901959987182636
2156,350.07750199997644813,370.20149099998889142,0,343.67112999996152212,192.87073915000405577,240.24309562499723825,2205.4557190003833966,5319.8646890014060773,946.47085500014327408,3446.0479099998337915,948.69820799999615701,6578.4342380011366913
2157,350.59188100012761424,369.6476600000551116,0,344.78397299994867353,193.22113725000349405,221.00346493750322452,2206.2429099996734294,5314.9009689986996818,946.64649699984693143,3447.7856670000619488,949.41309799992268381,6585.0356379996810574
2158,351.27366999995501828,369.32478899984744203,0,345.5494060000319223,177.53857664999941335,242.6593968124990397,2211.8024519995742594,5335.0128350011800649,947.98449900008563418,3455.6366959996012156,950.36473300001489406,6592.4215079994610278
2159,351.69324999992568337,368.75269000006483111,0,345.15546000000085769,195.39938179999580825,219.09554162500199936,2215.6473160002860823,5394.1516529994260054,949.77058499989652773,3462.3881940005958313,952.5222039999334811,6616.2577510003757197
2160,352.41859000007025315,394.98765600001206622,0,346.33143500002461224,218.15807849999941936,220.33962287500230559,2218.9045909999549622,5401.0590870002488373,950.55382100008500856,3467.2028420000060578,952.68221200012703775,6608.1533069991564844
2161,353.10213000002477202,372.14560000006713381,0,347.95980399997006316,178.30656639999915569,265.67401549999658528,2222.6002389998029685,5417.5163689997134497,951.60018199999285571,3472.5716989996726625,954.44420699982401857,6616.0536960014724173
2162,353.1641590000162978,369.90595999986908282,0,347.7599259999806236,195.18975700000282814,243.72006537500112699,2225.4241580003508716,5381.1949230002937838,952.92403999997077335,3477.2886780001499574,954.77626100000634324,6623.4954979991016444
2163,353.85526199979722151,394.57838400016953528,0,348.13777700003356586,201.99749500000052649,224.02370462499732184,2229.7370619999128394,5437.7236759992229054,955.2866359999825363,3483.5684050003692391,956.0885390001203632,6631.5772910002124263
2164,355.08134900010190904,372.20739500003219291,0,350.7317650000914,185.22965765000094507,245.90569431250486332,2232.8206129996033269,5453.912991000834154,955.05963200002952362,3488.3563280000089435,957.18295100004979759,6638.6598339995543938
2165,354.82370799991258536,371.94226099995830737,0,349.50250599990795308,161.8879851499968936,222.03366018749903787,2235.4941830008101533,5432.368178000615444,956.73996000004990492,3493.4485289995791391,957.86473999987720163,6645.6814459997985978
2166,355.71609300018280919,373.2894749998649786,0,349.85681399996337859,163.49700404999794046,223.24835293750311394,2239.4512909995683003,5479.1267799992056098,958.14397200001621968,3498.9588660000663367,959.03926699998010008,6655.4161430012754863
2167,356.64885199980744801,375.63325100018118974,0,350.4922470000337853,219.85984264999842708,269.64318006250209692,2241.8728949996875599,5449.6140890005335677,957.46052699996653246,3504.201918999569898,960.01120000005357724,6659.4824739986506756
2168,356.66511400017952838,398.57247899999492802,0,350.99025599993183278,185.23929979999707029,247.5234167500062199,2246.7634950007777661,5417.0405400000163354,959.8619060000146419,3509.1843650006921962,962.01186400003280141,6694.2812500001309672
2169,357.64047599991499737,377.84389999978884589,0,353.31535000000258151,181.70043060000011792,226.91226375000184134,2249.3976849991668132,5462.8298819989140611,960.40630399988913268,3515.673462999984622,962.6623699998617667,6677.1014340010879096
2170,358.09486900006959331,379.00707600010719034,0,353.15260400000170193,200.935330250001698,249.06608718750078424,2254.6953840001151548,5579.0043289998720866,962.10569799995937501,3522.6112539994574036,964.77655400008188735,6687.3769449994142633
2171,358.78242399985538214,378.87257800002771546,0,353.71855300002152944,187.1536785999978747,226.6447340624964113,2258.8050150006893091,5526.8995440001162933,963.57795400012946629,3529.5862960001613828,965.82480500001111068,6714.7289059994363924
2172,359.61022300011791231,378.99793799988401588,0,355.27140600004258886,187.15637330000163274,228.06681850000387612,2263.6856979997901362,5522.9485850013588788,965.97242500001812004,3535.9589469999264111,966.88672100003714149,6707.0076020008855266
2173,360.54172399985873199,382.03537800018239068,0,355.42372799989152554,188.64118335000057414,273.73461268749821329,2267.628734999561857,5504.0857359999790788,965.86331599996810837,3542.7653130000180681,967.90966999992633646,6717.448037999929511
2174,361.13606399999298446,382.89630600002055871,0,356.1561640000263651,218.66957560000059857,251.20281081250084299,2272.6245330004530842,5548.7461189986788668,968.05059200005416642,3550.5046630005381303,970.25741100014784024,6728.2743699997809017
2175,362.20482700014144939,382.70596599977579899,0,358.18969900003594375,218.45348304999561151,230.21732424999896693,2278.2269979998091003,5600.5335509998985799,970.47477899991463346,3559.4257069997183862,972.49046100000668957,6739.9975299995276146
2176,362.40204199998515833,407.37245600007554458,0,358.595054000033997,201.47044869999604089,252.73236625000095046,2283.2643290003034053,5658.3849200014810776,970.81701000001885404,3566.4671949998592027,978.2802309998714918,6750.6186330010677921
2177,363.38938499989126285,384.460521999926641,0,358.82412499995552935,203.41043555000055676,228.42639350000126797,2288.3873000000676257,5630.987912998534739,973.01519600000574428,3574.3452810002054321,987.3550840000007156,6762.2705909998330753
2178,364.31831699997019314,386.11579500002335408,0,361.21617900005276169,226.39410214999884374,229.97481475000114415,2293.6515729998063762,5652.6892170004430227,974.25700000007964263,3583.4834119996230584,976.6059210001003521,6774.4180589997995412
2179,365.10271700012708607,386.84557100009442365,0,361.18283399991923943,185.23559644999636475,230.88641743750315527,2299.1271679993587895,5580.7653570009279065,975.96273999988625292,3592.3072360001242487,978.49904399981824099,6788.4253110005374765
2180,366.66746800005967089,387.51408500002071378,0,362.55774700009624212,186.19477714999561613,229.35311706250161023,2305.5062780003936496,5577.1115190000273287,977.53365900007338496,3601.2225940003190772,979.93449900013729348,6799.8583819990017219
2181,367.2438720000172907,410.30239099995924335,0,363.36367100000188657,194.368781250000211,232.31422237500254369,2311.9251650005026022,5565.4030069999862462,980.26336899988564255,3611.4483639994432451,981.65458900007251941,6834.8330999997415347
2182,368.20546699982514838,384.6562549999816838,0,364.66154200002165453,209.64956385000164119,254.00423199999977442,2317.3916009991444298,5606.5910979996260721,982.31233700016673538,3620.269899000049918,983.91285099978631479,6827.6284769999620039
2183,369.36604700008501823,388.03448499993464793,0,366.84075599998777761,192.23696560000007594,253.6372806250000167,2324.6044229999824893,5701.6983889989205636,984.32602299999416573,3631.5329130002282909,986.05560600003627769,6841.6808519996266114
2184,370.37942599999951199,389.2926970002008602,0,367.24962100004177046,194.37409924999542454,208.6335946874982028,2331.7019120004260913,5753.3735289998730877,986.37572299981002288,3642.2694969996882719,988.20160300010684296,6857.0153470009245211
2185,372.9640510000535869,392.37701599995489232,0,368.40505699990444555,186.36718280000081904,211.26925118750250476,2338.4679490000053192,5729.4412760002160212,988.2945180002025154,3653.3948530004636268,990.61662400004024676,6873.0867350004700711
2186,373.00393199984682724,417.25047799991443753,0,371.14215400004013645,187.53152095000018562,257.04288056250135241,2346.475788999669021,5782.6402440005040262,990.39631299979191681,3665.5015649994311389,992.32547399992654391,6889.0643939994333778
2187,373.65252700010387343,404.36219399998662993,0,371.01909600005456014,194.36865155000191407,234.00844906250028998,2351.801124000303389,5727.7079089999460848,993.48242400014896702,3674.2659550000098534,994.90106700000069395,6903.851344000941026
2188,374.97903700000279059,414.71889000013106852,0,372.51189599999179336,194.37060180000003129,235.16724124999655032,2358.4676990003572428,5788.7117619993659901,996.01575799988495419,3685.2257760001521092,997.12392199990063091,6918.9718059988081222
2189,376.44127199996546551,397.40624399996704597,0,373.40989899996657186,189.78700119999984963,257.27962156250328007,2366.004378999605251,5812.157113001376274,996.95797100002891966,3695.0637330000972725,999.18269400018289161,6933.1938520008407068
2190,376.84782499991342775,397.75275499982853944,0,374.48041300001477794,209.17672250000123313,212.92059275000241314,2371.9753340001261677,5849.7041439986787736,1000.0172229999861884,3704.8564130000158912,1004.7817810000196914,6948.7063529995793942
2191,378.09872699995139556,421.3275730000987096,0,377.50990899996850203,197.0593958999984352,215.50721474999789962,2376.7337339995719958,5940.1689840015023947,1001.1955350000789622,3712.1389720005026902,1003.7294949997885851,6966.695391000030213
2192,378.58921700012615474,400.93165100006444845,0,377.10528699994938506,208.30508724999958758,263.29240643750040363,2382.2513049999543,5786.874973999147187,1003.0387760000394337,3721.9443549993229681,1005.1309259999925416,6975.5447480001748772
2193,379.76035799988494546,404.88115099992683099,0,378.2627560000264566,209.51057959999843661,241.19887012499674483,2388.8727490002565901,5854.1002370002388489,1005.6263889998717787,3731.3409430007595802,1007.1314810002149898,6990.7216849987889873
2194,381.14098799997009337,402.58065700004408427,0,380.51414899996416352,217.68376405000253726,240.87076081249847448,2397.8703370003131568,5894.272348999948008,1007.8369469999870489,3744.1668659994320478,1009.2713489998459409,7031.125944000450545
2195,381.97035100006360153,403.90413299996907881,0,382.6244500000939297,192.23015979999900082,263.43635199999937413,2403.6448340002607438,5772.1388600002683233,1009.9470410000321863,3754.309664000174962,1011.3705270000536984,7021.9186390004324494
2196,383.82755399993584433,430.73462400002426875,0,382.00584899993828003,193.08308199999828503,242.18461699999949133,2411.0839400000259047,5788.6832809999759775,1011.9773250000889675,3765.3628409998418647,1013.9253140000619169,7038.0955960008577676
2197,384.50651000016478065,415.07137700000384939,0,385.34543299999768351,220.38621030000058454,244.12426068749937258,2418.6798229993655696,5844.4670449989644112,1014.463988999978028,3777.3939070002597873,1016.38595899999018,7078.8569329997699242
2198,385.75219199992716312,416.52300200007630337,0,384.92355699997915508,202.02722980000089592,293.81444062500605696,2428.1302210001740605,6049.7635090014227899,1017.3342559999127843,3791.4803869998650043,1019.496164999964094,7072.9206699998030672
2199,387.23258599998189311,416.09667299985630962,0,388.06247299999085953,194.38539715000047181,269.74791881249871039,2435.5230479995952919,5966.6468959985650145,1019.4215550000080839,3803.6289809997470002,1021.3538010000320355,7091.1097489988605957
2200,388.60447399997610773,419.59057200006100175,0,388.12708099999326805,195.74874099999988175,246.84175125000251683,2442.6682270004675956,5900.1859660002082819,1022.1052310000686703,3815.4093680004734779,1024.6506109999700129,7106.5228170009504538
2201,389.44530300000224088,419.81310300002405711,0,389.60505700003977836,226.02156170000284874,271.4799038124979802,2449.1955889998280327,6012.8923259999282891,1024.0566089998992538,3762.2274260002086521,1025.555638000014369,7122.1527159996185219
2202,390.8157619998746668,423.09665799984941259,0,392.25112899998748617,204.51907424999831164,247.26657106249660956,2457.8722440001001814,5898.1696850005391752,1026.6107270001612051,3838.0386589997215196,1028.2699019999199663,7138.6485410002933349
2203,391.38614500006951857,443.4920940000210976,0,392.5176019999980781,207.15466605000187883,249.179734062501268,2463.3880720002707676,6048.0646989999513607,1028.6918859999332199,3847.1421039994311286,1030.3810340001291479,7153.3256639995670412
2204,392.80875800000103482,427.03561500002251705,0,394.58954799999901297,207.15315860000487191,299.79659106249556544,2469.38601599958929,5926.4214009999705013,1031.0156309999456425,3857.1199260004505049,1032.1952489998693636,7168.1367010005487828
2205,393.84205900000779366,426.36764400003812625,0,394.52325499996732106,198.20312200000103076,275.37419287499886877,2477.0751619998918613,5953.7885259996983223,1032.562655999981871,3868.1129670003429055,1034.4747220001409005,7183.0124469997826964
2206,394.64680999981283094,434.69322700002521742,0,396.02105000005849433,217.58592529999987164,251.93905143749617537,2483.0633250003302237,6121.6509969999606255,1034.5901519999642915,3877.0059299995409674,1036.9185789998027758,7197.4122760002501309
2207,395.96950899999683315,436.24062300000332471,0,398.58659499998339015,228.13952449999987948,276.92679768750139147,2489.2272839997531264,6195.305941000697203,1036.8924660001539451,3886.44938900051784,1040.3590570001597371,7212.0061009991331957
2208,396.50913200011927984,436.1558680000143795,0,398.79964199997175456,200.66401619999965078,250.9458301874971653,2495.3894569998738007,6053.3731880004779669,1039.054327000030753,3897.9395869992004009,1041.3766140000006999,7227.0705030005046865
2209,397.98665600005733722,442.31368700002349215,0,400.36767499998404674,220.20076480000057018,254.83950993750426051,2501.1954840001635603,6126.745395999023458,1041.0769229999914387,3905.682141000397678,1043.7911179999446176,7263.3095860001049004
2210,398.5355989998424775,455.12680000001637382,0,400.73538300009658997,248.48306305000278371,280.87974043750563169,2506.9470349999392056,6199.6935570005007321,1043.0480830000306014,3914.9305029995957739,1044.8334749999048654,7255.5624439992243424
2211,399.83479600005011889,445.59955199997602904,0,401.79983600000923616,202.02533190000053764,256.06103468749807917,2514.2729099998177844,6050.188236999019864,1045.3891499998917425,3925.6629650008108001,1047.1956070000487671,7272.1122660004766658
